link.citation,con.taxonomy,res.taxonomy,foodweb.name,,,,,,
Cattin Blandenier (2004),Thomisidae,Lepidoptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Hahniidae,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Arctosa leopardus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Bidessus unistriatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Cryptobium fracticorne,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Saltatoria,Insecta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Insecta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Evarcha arcuata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Neoascia sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Hybotidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Pirata tenuitarsis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Sepedon spinipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Agriotes lineatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Bidessus unistriatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Meligethes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zelotes sp,Nestus ruralis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Sarcophagidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Sciocoris sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Myllaena dubia,Arctosa leopardus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Lesteva sicula,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chrysotus cilipes,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Zelotes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Lesteva sicula,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Hahniidae,Insecta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Zelotes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Dryops sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata tenuitarsis,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Saltatoria,Drosophilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Drosophilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Antistea elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Agriotes lineatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Lesteva sicula,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Zelotes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Sarcophagidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Antistea elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Staphylinidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Sepedon spinipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chrysotus cilipes,Aprostocetus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Agraecina striata,Thomisidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Antistea elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Sepedon spinipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Hahniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Linyphiidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Sitticus caricis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Pachybrachius sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pardosa sp,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Acari pred,Entomobryomorpha,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Acari pred,Poduromorpha,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Acari pred,Sminthuridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chartoscirta cincta,Ceratopogonidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Swammerdamella brevicornis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Lymnaea stagnalis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Planorbis planorbis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Chloropidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Myllaena dubia,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coronella austriaca,Microtus agrestis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneidae,Meligethes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Limnia paludicola,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Staphylinidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Myllaena dubia,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Sciocoris sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Ceratopogonidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Sarcophagidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Sepedon spinipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Cicadella viridis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Araeoncus humilis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Gongylidiellum murcidum,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Thomisidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Insecta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Pirata sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Staphylinidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Oxyloma elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneidae,Drosophilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Tibellus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Sarcophagidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Pirata sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Cicadella viridis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata tenuitarsis,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Nestus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zelotes sp,Lesteva sicula,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Pirata sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Acari pred,Acari phyto,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Bidessus unistriatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Dolomedes fimbriatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Dolomedes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Nabidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Thomisidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Tibellus maritimus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Tibellus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Tibellus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Limnia paludicola,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Agriotes lineatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Aprostocetus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Nestus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Dolomedes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Lycosidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Erigone dentipalpis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Sarcophagidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Sciaridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Antistea elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Clubiona stagnatilis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Antistea elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sitticus caricis,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Elateridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pardosa prativaga,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sitticus caricis,Chloropidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Coleoptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Oligochaeta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lycosidae,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Myllaena dubia,Lycosidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Coleoptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Leptoceridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Evarcha arcuata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Elateridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Marpissa radiata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Hahniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Linyphiidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zelotes sp,Pirata sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Pirata sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata sp,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Salticidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Evarcha arcuata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chartoscirta cincta,Limoniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Aprostocetus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Evarcha arcuata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Lesteva sicula,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Araeoncus humilis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Gongylidiellum murcidum,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Thomisidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Carabidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Antistea elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chrysotus cilipes,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata piraticus,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Pachybrachius sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chilocorus bipustulatus,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Erigone dentipalpis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Carabidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Nestus ruralis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Sciocoris sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa leopardus,Oligochaeta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Pirata tenuitarsis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Chrysotus cilipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Pachybrachius sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Pirata tenuitarsis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Sepedon spinipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zelotes sp,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
